BAC_Wp2	51238	15311	-	1	0.00716845878136201
BAC_Wp2	51238	48633	-	1	0.00557103064066852
BAC_Wp2	51238	50157	-	2	0.0121951219512195
BAC_Wp2	51397	50946	-	2	0.0136986301369863
BAC_Wp2	51455	50946	-	1	0.00687285223367698
BAC_Wp2	52115	50157	-	2	0.0634920634920635
BAC_Wp2	53064	50946	-	2	0.0131578947368421
BAC_Wp2	53527	53389	-	1	0.333333333333333
BAC_Wp2	53894	53298	-	2	1
BAC_Wp2	54837	54303	+	2	0.0689655172413793
BAC_Wp2	56120	55783	+	1	0.25
BAC_Wp2	56220	55783	+	2	0.8
BAC_Wp2	57405	56859	+	1	0.133333333333333
BAC_Wp2	58711	58424	-	2	1
BAC_Wp2	61073	60548	+	1	0.0769230769230769
BAC_Wp2	61776	61384	-	1	1
BAC_Wp2	62353	62044	-	2	1
BAC_Wp2	64713	64538	-	1	0.0833333333333333
BAC_Wp2	65158	64740	-	2	1
BAC_Wp2	66511	64594	-	2	0.444444444444444
BAC_Wp2	66511	65491	-	1	0.00904977375565611
BAC_Wp2	66531	65451	+	5	0.0884955752212389
BAC_Wp2	66531	66250	+	2	0.0396039603960396
BAC_Wp2	67047	65491	-	5	0.0353356890459364
BAC_Wp2	67047	66319	-	3	0.0444444444444444
BAC_Wp2	67335	66250	+	3	0.0845070422535211
BAC_Wp2	68428	67125	-	1	1
BAC_Wp2	69468	69101	-	1	1
BAC_Wp2	70398	70303	-	1	0.666666666666667
BAC_Wp2	72183	70459	+	1	1
BAC_Wp2	73460	73111	+	2	1
BAC_Wp2	74121	73756	-	2	0.666666666666667
BAC_Wp2	76172	75875	-	7	0.0346534653465347
BAC_Wp2	76329	75970	+	2	1
BAC_Wp2	76391	75798	+	1	1
BAC_Wp2	76639	73548	-	4	0.421052631578947
BAC_Wp2	77295	77128	+	1	0.2
BAC_Wp2	77971	15566	-	1	0.000385356454720617
BAC_Wp2	77971	20993	-	1	0.000385133834007318
BAC_Wp2	77971	37672	-	2	0.000772797527047913
BAC_Wp2	77971	42003	-	2	0.000773395204949729
BAC_Wp2	77971	48633	-	2	0.000762631077216397
BAC_Wp2	77971	49102	-	1	0.000385430718828291
BAC_Wp2	77971	53676	-	6	0.00226543326411176
BAC_Wp2	77971	54642	-	1	0.000386548125241593
BAC_Wp2	77971	58094	-	5	0.00190150218672751
BAC_Wp2	77971	65491	-	1	0.000371609067261241
BAC_Wp2	77971	72021	-	2	0.000755287009063444
BAC_Wp2	77971	72413	-	5	0.0019153418885271
BAC_Wp2	77971	74332	-	1	0.000386548125241593
BAC_Wp2	77971	75875	-	75	0.0272232304900181
BAC_Wp2	77971	77608	-	5	0.00192196809532962
BAC_Wp2	77971	77612	-	5	0.00192455735180908
BAC_Wp2	78762	78081	+	4	0.00795228628230616
BAC_Wp2	78984	59482	-	1	0.000871839581517001
BAC_Wp2	78984	75875	-	1	0.000761614623000762
BAC_Wp2	79484	78184	-	1	0.25
BAC_Wp2	80067	79600	-	2	0.8
BAC_Wp2	81414	74053	+	1	0.0196078431372549
BAC_Wp2	81414	78081	+	1	0.00182149362477231
BAC_Wp2	81447	81350	+	1	0.4
BAC_Wp2	81638	81105	+	2	0.307692307692308
BAC_Wp2	81767	81218	-	8	1
BAC_Wp2	81818	81470	-	1	0.00110558319513543
BAC_Wp2	82350	75875	-	1	0.00212539851222104
BAC_Wp2	82350	77608	-	2	0.00630914826498423
BAC_Wp2	82350	81470	-	6	0.00499375780274657
BAC_Wp2	82855	82671	-	1	0.181818181818182
BAC_Wp2	83274	75725	-	2	0.00862068965517241
BAC_Wp2	83274	75875	-	9	0.0223325062034739
BAC_Wp2	83274	77608	-	2	0.00801603206412826
BAC_Wp2	83274	81188	-	4	0.0168421052631579
BAC_Wp2	83274	81470	-	17	0.0149911816578483
BAC_Wp2	83274	82178	-	1	0.00415800415800416
BAC_Wp2	83911	83503	-	1	1
BAC_Wp2	84680	82598	-	2	0.114285714285714
BAC_Wp2	84680	83097	-	3	0.00927357032457496
BAC_Wp2	85477	84175	-	2	0.125
BAC_Wp2	85679	85182	+	2	0.0449438202247191
BAC_Wp2	85915	85478	-	1	0.0425531914893617
BAC_Wp2	85966	85365	+	4	0.10126582278481
BAC_Wp2	86072	83188	-	1	1
BAC_Wp2	86090	83097	-	2	0.00625978090766823
BAC_Wp2	86210	85944	+	2	0.00784313725490196
BAC_Wp2	86248	85936	-	1	0.0178571428571429
BAC_Wp2	86362	86101	-	1	0.0555555555555556
BAC_Wp2	86703	20993	-	1	0.00266311584553928
BAC_Wp2	86703	72548	-	1	0.00273224043715847
BAC_Wp2	86703	75875	-	2	0.00374531835205993
BAC_Wp2	86703	81470	-	2	0.00158102766798419
BAC_Wp2	86703	85124	-	1	0.00268096514745308
BAC_Wp2	86939	86349	-	1	1
BAC_Wp2	88501	83097	-	2	0.0062111801242236
BAC_Wp2	90961	90599	+	2	0.307692307692308
BAC_Wp2	92241	91196	-	1	0.027027027027027
BAC_Wp2	93168	92899	+	1	0.2
BAC_Wp2	94064	93957	-	1	0.142857142857143
BAC_Wp2	94737	93676	-	1	0.153846153846154
BAC_Wp2	94870	28004	-	1	0.00103039670273055
BAC_Wp2	94870	93557	-	4	0.00415800415800416
BAC_Wp2	95811	95271	-	2	0.00464037122969838
BAC_Wp2	96015	95867	-	1	0.4
BAC_Wp2	96424	75725	-	1	0.00238663484486874
BAC_Wp2	96424	75875	-	3	0.00508474576271186
BAC_Wp2	96424	93557	-	6	0.0137772675086108
BAC_Wp2	96424	94416	-	2	0.00454545454545455
BAC_Wp2	96424	95271	-	6	0.00708382526564345
BAC_Wp2	98610	98452	+	1	0.4
BAC_Wp2	99351	98375	+	2	0.137931034482759
BAC_Wp2	99719	99352	+	1	0.117647058823529
BAC_Wp2	99990	99724	+	1	0.153846153846154
BAC_Wp2	100078	99070	-	1	0.015625
BAC_Wp2	100468	100078	-	1	1
BAC_Wp2	100985	99693	+	2	0.285714285714286
BAC_Wp2	101630	100823	-	2	0.0140350877192982
BAC_Wp2	102405	102343	+	1	0.000629524708844822
BAC_Wp2	103986	103154	-	3	0.0789473684210526
BAC_Wp2	112162	100013	+	2	0.00184928340268146
BAC_Wp2	112162	101927	+	1	0.000968054211035818
BAC_Wp2	112679	112359	+	1	0.0487804878048781
BAC_Wp2	112679	112540	+	1	0.0952380952380952
BAC_Wp2	112815	112223	-	2	0.210526315789474
BAC_Wp2	112905	112680	+	4	0.10126582278481
BAC_Wp2	112938	112204	-	1	0.666666666666667
BAC_Wp2	113103	100013	+	1	0.000894854586129754
BAC_Wp2	113103	112034	+	16	0.00802608477552044
BAC_Wp2	113103	112694	+	1	0.000935453695042095
BAC_Wp2	113103	112846	+	2	0.00167294019238812
BAC_Wp2	113109	100823	-	1	0.0588235294117647
BAC_Wp2	113109	112291	-	1	0.0645161290322581
BAC_Wp2	113122	112634	-	2	0.307692307692308
BAC_Wp2	113300	113104	+	1	0.0150375939849624
BAC_Wp2	113385	113164	-	2	1
BAC_Wp2	113612	98611	+	2	0.00264200792602378
BAC_Wp2	113612	102343	+	1	0.000614817091915155
BAC_Wp2	113612	112034	+	9	0.00541027953110911
BAC_Wp2	113612	112039	+	3	0.00371517027863777
BAC_Wp2	113612	112846	+	2	0.00231080300404391
BAC_Wp2	113657	112034	+	1	0.00107991360691145
BAC_Wp2	113716	112571	-	1	0.00980392156862745
BAC_Wp2	113725	113148	+	1	1
BAC_Wp2	113735	112034	+	7	0.00679281901989326
BAC_Wp2	113735	112846	+	9	0.0387096774193548
BAC_Wp2	113735	113008	+	2	0.00181488203266788
BAC_Wp2	114003	100013	+	2	0.00178491744756805
BAC_Wp2	114003	101082	+	4	0.00327868852459016
BAC_Wp2	114003	102343	+	6	0.00306200561367696
BAC_Wp2	114003	112009	+	2	0.00186393289841566
BAC_Wp2	114003	112034	+	67	0.0335587277736038
BAC_Wp2	114003	112039	+	2	0.00175361683472161
BAC_Wp2	114003	112846	+	5	0.00417188151856487
BAC_Wp2	114003	113008	+	20	0.00967117988394584
BAC_Wp2	114003	113474	+	17	0.0076975322617161
BAC_Wp2	114003	113613	+	2	0.00184246890833717
BAC_Wp2	115262	114846	+	2	0.125
BAC_Wp2	115277	115019	-	1	1
BAC_Wp2	115728	115453	-	1	0.0833333333333333
BAC_Wp2	115793	115507	-	1	1
BAC_Wp2	116003	115226	-	2	0.8
BAC_Wp2	116003	115240	-	1	0.5
BAC_Wp2	116201	115725	+	1	1
BAC_Wp2	116225	115867	-	3	1
BAC_Wp2	116277	115927	+	1	1
BAC_Wp2	116456	114546	-	2	0.222222222222222
BAC_Wp2	116563	114340	-	1	1
BAC_Wp2	116745	115862	-	2	1
BAC_Wp2	116846	116121	-	2	1
BAC_Wp2	117856	116846	-	2	0.129032258064516
BAC_Wp2	118130	117510	-	1	1
BAC_Wp2	118194	116659	+	2	0.0588235294117647
BAC_Wp2	118320	117857	-	5	0.0909090909090909
BAC_Wp2	118367	117857	-	22	0.318840579710145
BAC_Wp2	118601	115828	-	1	0.0155038759689922
BAC_Wp2	118601	117163	-	1	0.0135135135135135
BAC_Wp2	118601	117272	-	5	0.0917431192660551
BAC_Wp2	118601	117561	-	1	0.0132450331125828
BAC_Wp2	118601	117857	-	47	0.449760765550239
BAC_Wp2	119925	119701	+	4	0.00263765248928454
BAC_Wp2	120293	119701	+	21	0.0137659783677483
BAC_Wp2	120293	119991	+	1	0.08
BAC_Wp2	120395	119701	+	46	0.0299186991869919
BAC_Wp2	120480	119701	+	6	0.00395387149917628
BAC_Wp2	120602	119701	+	2	0.00131969646981194
BAC_Wp2	120629	119701	+	4	0.002636783124588
BAC_Wp2	120753	119701	+	13	0.00854700854700855
BAC_Wp2	120777	119701	+	33	0.0215545395166558
BAC_Wp2	120865	119701	+	254	0.154642313546423
BAC_Wp2	121046	119701	+	1	0.00066006600660066
BAC_Wp2	121132	119701	+	3	0.00197889182058048
BAC_Wp2	121246	119701	+	10	0.00658111220796315
BAC_Wp2	121261	119701	+	74	0.0476957782790848
BAC_Wp2	121294	120899	-	1	1
BAC_Wp2	121308	112571	-	2	0.0121212121212121
BAC_Wp2	121308	119783	-	4	0.0168067226890756
BAC_Wp2	121308	119788	-	8	0.114285714285714
BAC_Wp2	121308	120136	-	3	0.0444444444444444
BAC_Wp2	121525	121251	-	1	0.0106382978723404
BAC_Wp2	123827	123544	+	2	1
BAC_Wp2	123956	103154	-	9	0.225
BAC_Wp2	124005	103154	-	6	0.148148148148148
BAC_Wp2	124005	122439	-	1	0.0303030303030303
BAC_Wp2	124005	123555	-	1	0.153846153846154
BAC_Wp2	124507	124251	-	1	1
BAC_Wp2	124834	124592	-	2	0.666666666666667
BAC_Wp2	125289	119701	+	3	0.00172910662824207
BAC_Wp2	125289	124128	+	132	0.437086092715232
BAC_Wp2	125350	125182	-	1	1
BAC_Wp2	126161	124128	+	16	0.0860215053763441
BAC_Wp2	126642	122439	-	6	0.0416666666666667
BAC_Wp2	127223	119701	+	1	0.000656167979002625
BAC_Wp2	127331	119701	+	1	0.00055386319579064
BAC_Wp2	127331	124128	+	1	0.00268456375838926
BAC_Wp2	127391	126557	+	1	1
BAC_Wp2	127530	121292	+	1	0.666666666666667
BAC_Wp2	127539	126950	-	1	0.0606060606060606
BAC_Wp2	127539	127344	-	1	0.0606060606060606
BAC_Wp2	127574	119701	+	1	0.000638773554774832
BAC_Wp2	127574	124128	+	2	0.0150943396226415
BAC_Wp2	127574	126101	+	8	0.0431266846361186
BAC_Wp2	127774	126769	+	1	1
BAC_Wp2	128004	127099	-	1	0.018018018018018
BAC_Wp2	128979	119701	+	122	0.0726190476190476
BAC_Wp2	128979	119991	+	1	0.00598802395209581
BAC_Wp2	128979	120218	+	1	0.00554016620498615
BAC_Wp2	128979	122168	+	5	0.0294117647058824
BAC_Wp2	128979	124128	+	3	0.0121457489878543
BAC_Wp2	128979	126101	+	19	0.0633333333333333
BAC_Wp2	128979	127228	+	4	0.0134680134680135
BAC_Wp2	128979	127463	+	1	0.0023094688221709
BAC_Wp2	128979	128589	+	48	0.186046511627907
BAC_Wp2	128979	128648	+	2	0.012012012012012
BAC_Wp2	129026	128688	-	1	1
BAC_Wp2	129141	119701	+	20	0.013080444735121
BAC_Wp2	129141	124128	+	1	0.0104166666666667
BAC_Wp2	129372	128454	-	2	1
BAC_Wp2	129466	129117	-	2	0.148148148148148
BAC_Wp2	130026	119701	+	1	0.000636942675159236
BAC_Wp2	130253	119701	+	19	0.0117537890504176
BAC_Wp2	130253	121235	+	2	0.0194174757281553
BAC_Wp2	130253	128589	+	3	0.0154241645244216
BAC_Wp2	130253	128722	+	2	0.019047619047619
BAC_Wp2	130253	129709	+	3	0.0289855072463768
BAC_Wp2	130253	129979	+	1	0.00896860986547085
BAC_Wp2	130269	121251	-	2	0.0211640211640212
BAC_Wp2	130441	119701	+	1	0.00066006600660066
BAC_Wp2	130605	130210	+	1	1
BAC_Wp2	130664	119701	+	1	0.00066006600660066
BAC_Wp2	130983	119701	+	1	0.000659413122321134
BAC_Wp2	131286	129951	-	1	0.0606060606060606
BAC_Wp2	131368	119701	+	5	0.00328839197632358
BAC_Wp2	131368	130196	+	3	0.0247933884297521
BAC_Wp2	131513	131211	-	1	0.0869565217391304
BAC_Wp2	131716	119701	+	5	0.00313087038196619
BAC_Wp2	131716	130196	+	8	0.0405063291139241
BAC_Wp2	131721	130196	+	4	0.0138169257340242
BAC_Wp2	131803	65491	-	5	0.00223463687150838
BAC_Wp2	131803	66319	-	2	0.000924428010168708
BAC_Wp2	131803	67222	-	5	0.00234521575984991
BAC_Wp2	131803	67944	-	1	0.000469704086425552
BAC_Wp2	131803	70729	-	2	0.000933924819052066
BAC_Wp2	131803	72021	-	6	0.00273410799726589
BAC_Wp2	131803	72413	-	13	0.00602688919796013
BAC_Wp2	131803	74332	-	5	0.00234356690883525
BAC_Wp2	131803	75875	-	125	0.0543124049532913
BAC_Wp2	131803	77608	-	1	0.000465549348230912
BAC_Wp2	131803	80563	-	1	0.000416666666666667
BAC_Wp2	131803	80782	-	12	0.00351648351648352
BAC_Wp2	131803	81188	-	2	0.000936329588014981
BAC_Wp2	131803	81470	-	14	0.00461665292662819
BAC_Wp2	131803	83097	-	1	0.00040874718986307
BAC_Wp2	131803	83865	-	3	0.0013271400132714
BAC_Wp2	131803	84040	-	1	0.000469373386528984
BAC_Wp2	131803	84140	-	2	0.000936110461034402
BAC_Wp2	131803	85936	-	1	0.000457875457875458
BAC_Wp2	131803	86137	-	1	0.000466091820088557
BAC_Wp2	131803	87682	-	3	0.00117118875658794
BAC_Wp2	131803	90095	-	3	0.00134168157423971
BAC_Wp2	131803	91535	-	2	0.000931749359422315
BAC_Wp2	131803	93557	-	4	0.00186306474149977
BAC_Wp2	131803	95298	-	1	0.000391849529780564
BAC_Wp2	131803	95551	-	1	0.000461254612546125
BAC_Wp2	131803	97680	-	3	0.00138057984353428
BAC_Wp2	131803	99422	-	2	0.000920810313075506
BAC_Wp2	131803	100096	-	2	0.000933488914819137
BAC_Wp2	131803	100823	-	7	0.00326416414082537
BAC_Wp2	131803	103154	-	1	0.000462107208872458
BAC_Wp2	131803	111810	-	2	0.000897062121551918
BAC_Wp2	131803	119788	-	5	0.00234192037470726
BAC_Wp2	131803	120136	-	5	0.00234466588511137
BAC_Wp2	131803	120521	-	1	0.000469704086425552
BAC_Wp2	131803	120840	-	1	0.000469704086425552
BAC_Wp2	131803	121063	-	1	0.000469704086425552
BAC_Wp2	131803	121251	-	19	0.00855085508550855
BAC_Wp2	131803	122439	-	4	0.00185485740783677
BAC_Wp2	131803	123555	-	1	0.000469483568075117
BAC_Wp2	131803	129951	-	25	0.0116740602381508
BAC_Wp2	131803	129966	-	2	0.000939187602723644
BAC_Wp2	131803	130243	-	74	0.03417224659432
BAC_Wp2	131803	130258	-	10	0.00468713381767049
BAC_Wp2	131803	130372	-	3	0.00140845070422535
BAC_Wp2	131803	130458	-	1	0.000469704086425552
BAC_Wp2	131803	130639	-	254	0.112091791703442
BAC_Wp2	131803	130727	-	33	0.0153702841173731
BAC_Wp2	131803	130751	-	13	0.00608614232209738
BAC_Wp2	131803	130875	-	4	0.00187749354611594
BAC_Wp2	131803	130902	-	2	0.000939187602723644
BAC_Wp2	131803	131024	-	6	0.00281491907107671
BAC_Wp2	131803	131109	-	46	0.0213804322565652
BAC_Wp2	131803	131211	-	21	0.00981537742463192
BAC_Wp2	131803	131579	-	4	0.00187749354611594
BAC_Wp2	132371	130479	-	3	0.06
BAC_Wp2	132371	130639	-	19	0.102150537634409
BAC_Wp2	132371	130727	-	4	0.0597014925373134
BAC_Wp2	132371	130751	-	2	0.0357142857142857
BAC_Wp2	132768	130196	+	2	0.0156862745098039
BAC_Wp2	133154	119701	+	2	0.00131926121372032
BAC_Wp2	133154	119991	+	1	0.333333333333333
BAC_Wp2	133639	119701	+	12	0.00762873490146217
BAC_Wp2	133639	132895	+	47	0.233250620347395
BAC_Wp2	133639	133129	+	22	0.289473684210526
BAC_Wp2	133639	133176	+	5	0.0806451612903226
BAC_Wp2	133771	119701	+	2	0.00131190554280092
BAC_Wp2	133819	119701	+	1	0.00066006600660066
BAC_Wp2	133935	131849	+	220	0.903490759753593
BAC_Wp2	133935	132895	+	1	0.00361663652802893
BAC_Wp2	133986	133366	+	1	1
BAC_Wp2	134224	132895	+	5	0.0343642611683849
BAC_Wp2	134333	132895	+	1	0.00606060606060606
BAC_Wp2	134392	119701	+	1	0.000659630606860158
BAC_Wp2	134650	133640	+	2	0.129032258064516
BAC_Wp2	134837	133302	-	2	0.00535475234270415
BAC_Wp2	135375	134650	+	2	1
BAC_Wp2	135569	135219	-	1	1
BAC_Wp2	135629	135271	+	3	1
BAC_Wp2	135634	134751	+	2	1
BAC_Wp2	135668	132895	+	1	0.00643086816720257
BAC_Wp2	135771	135295	-	1	1
BAC_Wp2	135989	135703	+	1	1
BAC_Wp2	136043	135768	+	1	0.0833333333333333
BAC_Wp2	136256	135493	+	1	0.5
BAC_Wp2	136270	135493	+	2	0.8
BAC_Wp2	136477	136219	+	1	1
BAC_Wp2	136650	136234	-	2	0.125
BAC_Wp2	136875	119701	+	4	0.00254291163382072
BAC_Wp2	136950	119701	+	3	0.00196335078534031
BAC_Wp2	136950	135040	+	2	0.102564102564103
BAC_Wp2	137156	134933	+	1	1
BAC_Wp2	137489	135938	-	1	1
BAC_Wp2	141454	75875	-	1	0.00576368876080692
BAC_Wp2	151507	113474	+	4	0.00350109409190372
BAC_Wp2	151507	119701	+	7	0.00460526315789474
BAC_Wp2	152854	119701	+	2	0.00131969646981194
BAC_Wp2	153966	119701	+	5	0.003295978905735
BAC_Wp2	154254	119701	+	6	0.00395256916996047
BAC_Wp2	154254	127228	+	1	0.00740740740740741
BAC_Wp2	156229	119701	+	3	0.00197889182058048
BAC_Wp2	157388	119701	+	5	0.003295978905735
BAC_Wp2	157869	119701	+	2	0.00131969646981194
BAC_Wp2	158060	119701	+	2	0.00131969646981194
BAC_Wp2	158144	119701	+	1	0.00066006600660066
BAC_Wp2	158186	119701	+	2	0.00131969646981194
BAC_Wp2	158228	22003	+	1	0.285714285714286
BAC_Wp2	158228	32739	+	1	0.0512820512820513
BAC_Wp2	158228	102343	+	1	0.00112296462661426
BAC_Wp2	158228	119701	+	2	0.001318391562294
BAC_Wp2	158270	22000	+	1	0.285714285714286
BAC_Wp2	158270	34056	+	1	0.25
BAC_Wp2	158270	57357	+	1	0.00847457627118644
BAC_Wp2	158270	102343	+	1	0.00112233445566779
BAC_Wp2	158270	119701	+	2	0.00131795716639209
BAC_Wp2	166867	119701	+	1	0.00066006600660066
BAC_Wp2	172730	119701	+	1	0.00066006600660066
BAC_Wp2	179589	119701	+	2	0.00131969646981194
